"Código Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo Centro Poblado","Longitud","Latitud","Nombre Distrito","Municipio/Áreas No Municipalizadas (ANM)","Nombre Área Metropolitana"
"05","05607","05607007","ANTIOQUIA","RETIRO","LOS SALADOS","CENTRO POBLADO","-75.500039","6.118525","","MUNICIPIO",""
"05","05607","05607009","ANTIOQUIA","RETIRO","EL PORTENTO","CENTRO POBLADO","-75.468583","6.072222","","MUNICIPIO",""
"05","05607","05607013","ANTIOQUIA","RETIRO","CARRIZALES LA BORRASCOSA","CENTRO POBLADO","-75.511697","6.138432","","MUNICIPIO",""
"05","05615","05615000","ANTIOQUIA","RIONEGRO","RIONEGRO","CABECERA MUNICIPAL","-75.376859","6.147425","","MUNICIPIO",""
"05","05615","05615002","ANTIOQUIA","RIONEGRO","EL TABLAZO","CENTRO POBLADO","-75.448697","6.143151","","MUNICIPIO",""
"05","05615","05615009","ANTIOQUIA","RIONEGRO","CABECERAS DE LLANO GRANDE","CENTRO POBLADO","-75.425598","6.100867","","MUNICIPIO",""
"05","05615","05615013","ANTIOQUIA","RIONEGRO","PONTEZUELA","CENTRO POBLADO","-75.424097","6.080148","","MUNICIPIO",""
"05","05615","05615014","ANTIOQUIA","RIONEGRO","ALTO BONITO","CENTRO POBLADO","-75.384893","6.162996","","MUNICIPIO",""
"05","05615","05615017","ANTIOQUIA","RIONEGRO","LA MOSCA","CENTRO POBLADO","-75.381903","6.201807","","MUNICIPIO",""
"05","05615","05615025","ANTIOQUIA","RIONEGRO","BARRO BLANCO","CENTRO POBLADO","-75.406819","6.149214","","MUNICIPIO",""
"05","05615","05615026","ANTIOQUIA","RIONEGRO","CONDOMINIO CAMPESTRE LAGO GRANDE","CENTRO POBLADO","-75.444111","6.124157","","MUNICIPIO",""
"05","05615","05615027","ANTIOQUIA","RIONEGRO","CONDOMINIO EL REMANSO","CENTRO POBLADO","-75.399627","6.133324","","MUNICIPIO",""
"05","05615","05615028","ANTIOQUIA","RIONEGRO","CONDOMINIO SIERRAS DE MAYORI","CENTRO POBLADO","-75.440632","6.16166","","MUNICIPIO",""
"05","05615","05615029","ANTIOQUIA","RIONEGRO","CONDOMINIO VILLAS DE LLANO GRANDE","CENTRO POBLADO","-75.394153","6.135542","","MUNICIPIO",""
"05","05615","05615030","ANTIOQUIA","RIONEGRO","GALICIA PARTE ALTA","CENTRO POBLADO","-75.359818","6.194397","","MUNICIPIO",""
"05","05615","05615031","ANTIOQUIA","RIONEGRO","GALICIA PARTE BAJA","CENTRO POBLADO","-75.366102","6.185478","","MUNICIPIO",""
"05","05615","05615032","ANTIOQUIA","RIONEGRO","JAMAICA PARCELACION CAMPESTRE","CENTRO POBLADO","-75.442753","6.182663","","MUNICIPIO",""
"05","05615","05615033","ANTIOQUIA","RIONEGRO","PARCELACIÓN AGUA LUNA DE ORIENTE","CENTRO POBLADO","-75.419617","6.130562","","MUNICIPIO",""
"05","05615","05615034","ANTIOQUIA","RIONEGRO","PARCELACION ANDALUCIA","CENTRO POBLADO","-75.429816","6.132622","","MUNICIPIO",""
"05","05615","05615035","ANTIOQUIA","RIONEGRO","PARCELACION CAMELOT","CENTRO POBLADO","-75.406103","6.117665","","MUNICIPIO",""
"05","05615","05615036","ANTIOQUIA","RIONEGRO","PARCELACIÓN COCUYO","CENTRO POBLADO","-75.415281","6.113844","","MUNICIPIO",""
"05","05615","05615037","ANTIOQUIA","RIONEGRO","PARCELACIÓN COLINAS DE PAIMADÓ","CENTRO POBLADO","-75.438254","6.147076","","MUNICIPIO",""
"05","05615","05615039","ANTIOQUIA","RIONEGRO","PARCELACIÓN LA QUERENCIA","CENTRO POBLADO","-75.448157","6.168809","","MUNICIPIO",""
"05","05615","05615043","ANTIOQUIA","RIONEGRO","PARCELACION SANTA MARIA DEL LLANO","CENTRO POBLADO","-75.399281","6.128723","","MUNICIPIO",""
"05","05615","05615045","ANTIOQUIA","RIONEGRO","PARCELACIÓN TORRE MOLINOS","CENTRO POBLADO","-75.435821","6.137491","","MUNICIPIO",""
"05","05615","05615046","ANTIOQUIA","RIONEGRO","PARCELACIÓN TOSCANA","CENTRO POBLADO","-75.408455","6.099735","","MUNICIPIO",""
"05","05615","05615047","ANTIOQUIA","RIONEGRO","PARCELACIÓN VEGAS DE GUADALCANAL","CENTRO POBLADO","-75.401913","6.14535","","MUNICIPIO",""
"05","05615","05615048","ANTIOQUIA","RIONEGRO","ABREITO","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05628","05628000","ANTIOQUIA","SABANALARGA","SABANALARGA","CABECERA MUNICIPAL","-75.816645","6.850028","","MUNICIPIO",""
"05","05628","05628001","ANTIOQUIA","SABANALARGA","EL JUNCO","CENTRO POBLADO","-75.825037","6.806609","","MUNICIPIO",""
"05","05628","05628002","ANTIOQUIA","SABANALARGA","EL ORO","CENTRO POBLADO","-75.755229","6.932019","","MUNICIPIO",""
"05","05628","05628004","ANTIOQUIA","SABANALARGA","EL SOCORRO","CENTRO POBLADO","-75.74647","6.905312","","MUNICIPIO",""
"05","05628","05628007","ANTIOQUIA","SABANALARGA","MEMBRILLAL","CENTRO POBLADO","-75.80596","6.894473","","MUNICIPIO",""
"05","05631","05631000","ANTIOQUIA","SABANETA","SABANETA","CABECERA MUNICIPAL","-75.615479","6.149903","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631001","ANTIOQUIA","SABANETA","MARÍA AUXILIADORA","CENTRO POBLADO","-75.600021","6.150277","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631002","ANTIOQUIA","SABANETA","CAÑAVERALEJO","CENTRO POBLADO","-75.621197","6.14039","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631006","ANTIOQUIA","SABANETA","SAN ISIDRO","CENTRO POBLADO","-75.609053","6.141019","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631007","ANTIOQUIA","SABANETA","LA INMACULADA","CENTRO POBLADO","-75.61083","6.141849","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631009","ANTIOQUIA","SABANETA","LA DOCTORA","CENTRO POBLADO","-75.611165","6.137692","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631010","ANTIOQUIA","SABANETA","LAS LOMITAS","CENTRO POBLADO","-75.602106","6.142525","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05631","05631013","ANTIOQUIA","SABANETA","LOMA DE LOS HENAO","CENTRO POBLADO","-75.608947","6.134041","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05642","05642000","ANTIOQUIA","SALGAR","SALGAR","CABECERA MUNICIPAL","-75.982237","5.965817","","MUNICIPIO",""
"05","05642","05642001","ANTIOQUIA","SALGAR","EL CONCILIO","CENTRO POBLADO","-75.934414","5.958788","","MUNICIPIO",""
"05","05642","05642002","ANTIOQUIA","SALGAR","LA CÁMARA","CENTRO POBLADO","-75.983802","6.028085","","MUNICIPIO",""
"05","05642","05642003","ANTIOQUIA","SALGAR","LA MARGARITA","CENTRO POBLADO","-76.006312","5.95889","","MUNICIPIO",""
"05","05642","05642010","ANTIOQUIA","SALGAR","PEÑALISA","CENTRO POBLADO","-75.859526","5.934153","","MUNICIPIO",""
"05","05647","05647000","ANTIOQUIA","SAN ANDRÉS DE CUERQUÍA","SAN ANDRÉS DE CUERQUÍA","CABECERA MUNICIPAL","-75.676008","6.912558","","MUNICIPIO",""
"05","05649","05649000","ANTIOQUIA","SAN CARLOS","SAN CARLOS","CABECERA MUNICIPAL","-74.987831","6.188449","","MUNICIPIO",""
"05","05649","05649001","ANTIOQUIA","SAN CARLOS","EL JORDÁN","CENTRO POBLADO","-74.830201","6.252678","","MUNICIPIO",""
"05","05649","05649002","ANTIOQUIA","SAN CARLOS","SAMANÁ","CENTRO POBLADO","-74.833489","6.129843","","MUNICIPIO",""
"05","05649","05649005","ANTIOQUIA","SAN CARLOS","PUERTO GARZA","CENTRO POBLADO","-74.755819","6.20613","","MUNICIPIO",""
"05","05649","05649012","ANTIOQUIA","SAN CARLOS","DOS QUEBRADAS","CENTRO POBLADO","-75.034094","6.165495","","MUNICIPIO",""
"05","05649","05649013","ANTIOQUIA","SAN CARLOS","LA HONDITA","CENTRO POBLADO","-75.068536","6.14135","","MUNICIPIO",""
"05","05649","05649014","ANTIOQUIA","SAN CARLOS","VALLEJUELO","CENTRO POBLADO","-75.022384","6.199962","","MUNICIPIO",""
"05","05652","05652000","ANTIOQUIA","SAN FRANCISCO","SAN FRANCISCO","CABECERA MUNICIPAL","-75.101467","5.961785","","MUNICIPIO",""
"05","05652","05652001","ANTIOQUIA","SAN FRANCISCO","AQUITANIA","CENTRO POBLADO","-74.969176","5.839643","","MUNICIPIO",""
"05","05652","05652008","ANTIOQUIA","SAN FRANCISCO","PAILANIA","CENTRO POBLADO","-75.115174","5.974632","","MUNICIPIO",""
"05","05652","05652010","ANTIOQUIA","SAN FRANCISCO","RÍO CLARO","CENTRO POBLADO","-74.856114","5.90583","","MUNICIPIO",""
"05","05656","05656000","ANTIOQUIA","SAN JERÓNIMO","SAN JERÓNIMO","CABECERA MUNICIPAL","-75.726975","6.44809","","MUNICIPIO",""
"05","05658","05658000","ANTIOQUIA","SAN JOSÉ DE LA MONTAÑA","SAN JOSÉ DE LA MONTAÑA","CABECERA MUNICIPAL","-75.683352","6.85009","","MUNICIPIO",""
"05","05659","05659000","ANTIOQUIA","SAN JUAN DE URABÁ","SAN JUAN DE URABÁ","CABECERA MUNICIPAL","-76.52857","8.758964","","MUNICIPIO",""
"05","05659","05659001","ANTIOQUIA","SAN JUAN DE URABÁ","DAMAQUIEL","CENTRO POBLADO","-76.606727","8.739382","","MUNICIPIO",""
"05","05659","05659002","ANTIOQUIA","SAN JUAN DE URABÁ","SAN JUANCITO","CENTRO POBLADO","-76.493972","8.69419","","MUNICIPIO",""
"05","05659","05659003","ANTIOQUIA","SAN JUAN DE URABÁ","UVEROS","CENTRO POBLADO","-76.580136","8.746565","","MUNICIPIO",""
"05","05659","05659004","ANTIOQUIA","SAN JUAN DE URABÁ","SIETE VUELTAS","CENTRO POBLADO","-76.547676","8.641409","","MUNICIPIO",""
"05","05659","05659005","ANTIOQUIA","SAN JUAN DE URABÁ","SAN NICOLÁS DEL RÍO","CENTRO POBLADO","-76.591828","8.715674","","MUNICIPIO",""
"05","05659","05659006","ANTIOQUIA","SAN JUAN DE URABÁ","BALSILLA","CENTRO POBLADO","-76.57286","8.72877","","MUNICIPIO",""
"05","05659","05659007","ANTIOQUIA","SAN JUAN DE URABÁ","CALLE LARGA","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05659","05659008","ANTIOQUIA","SAN JUAN DE URABÁ","MONTECRISTO","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05660","05660000","ANTIOQUIA","SAN LUIS","SAN LUIS","CABECERA MUNICIPAL","-74.993562","6.043012","","MUNICIPIO",""
"05","05660","05660001","ANTIOQUIA","SAN LUIS","EL SILENCIO PERLA VERDE","CENTRO POBLADO","-75.051546","5.998054","","MUNICIPIO",""
"05","05660","05660006","ANTIOQUIA","SAN LUIS","EL PRODIGIO","CENTRO POBLADO","-74.806913159","6.063828223","","MUNICIPIO",""
"05","05660","05660007","ANTIOQUIA","SAN LUIS","BUENOS AIRES","CENTRO POBLADO","-75.056966","6.113726","","MUNICIPIO",""
"05","05660","05660011","ANTIOQUIA","SAN LUIS","MONTELORO (LA JOSEFINA)","CENTRO POBLADO","-74.907617","5.979001","","MUNICIPIO",""
"05","05660","05660012","ANTIOQUIA","SAN LUIS","LA TEBAIDA","CENTRO POBLADO","-75.025621","6.005696","","MUNICIPIO",""
"05","05660","05660013","ANTIOQUIA","SAN LUIS","SOPETRÁN","CENTRO POBLADO","-74.89074","5.974232","","MUNICIPIO",""
"05","05660","05660014","ANTIOQUIA","SAN LUIS","EL SILENCIO - EL VENTIADERO","CENTRO POBLADO","-75.048811","6.002068","","MUNICIPIO",""
"05","05664","05664000","ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","SAN PEDRO DE LOS MILAGROS","CABECERA MUNICIPAL","-75.556743","6.46012","","MUNICIPIO",""
"05","05664","05664005","ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","OVEJAS","CENTRO POBLADO","-75.646244","6.394491","","MUNICIPIO",""
"05","05665","05665000","ANTIOQUIA","SAN PEDRO DE URABÁ","SAN PEDRO DE URABÁ","CABECERA MUNICIPAL","-76.380567","8.276884","","MUNICIPIO",""
"05","05665","05665002","ANTIOQUIA","SAN PEDRO DE URABÁ","SANTA CATALINA","CENTRO POBLADO","-76.317643","8.397064","","MUNICIPIO",""
"05","05665","05665003","ANTIOQUIA","SAN PEDRO DE URABÁ","ARENAS MONAS","CENTRO POBLADO","-76.222138","8.487639","","MUNICIPIO",""
"05","05665","05665004","ANTIOQUIA","SAN PEDRO DE URABÁ","ZAPINDONGA","CENTRO POBLADO","-76.278486","8.538504","","MUNICIPIO",""
"05","05665","05665008","ANTIOQUIA","SAN PEDRO DE URABÁ","EL TOMATE","CENTRO POBLADO","-76.365218","8.455201","","MUNICIPIO",""
"05","05665","05665014","ANTIOQUIA","SAN PEDRO DE URABÁ","EL CERRITO","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05667","05667000","ANTIOQUIA","SAN RAFAEL","SAN RAFAEL","CABECERA MUNICIPAL","-75.02849","6.293759","","MUNICIPIO",""
"05","05670","05670000","ANTIOQUIA","SAN ROQUE","SAN ROQUE","CABECERA MUNICIPAL","-75.019109","6.485939","","MUNICIPIO",""
"05","05670","05670001","ANTIOQUIA","SAN ROQUE","CRISTALES","CENTRO POBLADO","-74.916719","6.484032","","MUNICIPIO",""
"05","05670","05670002","ANTIOQUIA","SAN ROQUE","PROVIDENCIA","CENTRO POBLADO","-74.905147","6.517592","","MUNICIPIO",""
"05","05670","05670003","ANTIOQUIA","SAN ROQUE","SAN JOSÉ DEL NUS","CENTRO POBLADO","-74.824985","6.492557","","MUNICIPIO",""
"05","05674","05674000","ANTIOQUIA","SAN VICENTE FERRER","SAN VICENTE","CABECERA MUNICIPAL","-75.332616","6.282164","","MUNICIPIO",""
"05","05674","05674001","ANTIOQUIA","SAN VICENTE FERRER","CORRIENTES","CENTRO POBLADO","-75.252515","6.311392","","MUNICIPIO",""
"05","05679","05679000","ANTIOQUIA","SANTA BÁRBARA","SANTA BÁRBARA","CABECERA MUNICIPAL","-75.567351","5.875527","","MUNICIPIO",""
"05","05679","05679001","ANTIOQUIA","SANTA BÁRBARA","DAMASCO","CENTRO POBLADO","-75.572277","5.791321","","MUNICIPIO",""
"05","05679","05679004","ANTIOQUIA","SANTA BÁRBARA","VERSALLES","CENTRO POBLADO","-75.590009","5.966462","","MUNICIPIO",""
"05","05679","05679009","ANTIOQUIA","SANTA BÁRBARA","YARUMALITO","CENTRO POBLADO","-75.577543","5.950274","","MUNICIPIO",""
"05","05679","05679010","ANTIOQUIA","SANTA BÁRBARA","LA LIBORIANA","CENTRO POBLADO","-75.583973","5.943894","","MUNICIPIO",""
"05","05679","05679011","ANTIOQUIA","SANTA BÁRBARA","ZARCITOS PARTE ALTA","CENTRO POBLADO","-75.58272","5.977224","","MUNICIPIO",""
"05","05686","05686000","ANTIOQUIA","SANTA ROSA DE OSOS","SANTA ROSA DE OSOS","CABECERA MUNICIPAL","-75.460723","6.643366","","MUNICIPIO",""
"05","05686","05686001","ANTIOQUIA","SANTA ROSA DE OSOS","ARAGÓN","CENTRO POBLADO","-75.561212","6.78201","","MUNICIPIO",""
"05","05686","05686003","ANTIOQUIA","SANTA ROSA DE OSOS","HOYORRICO","CENTRO POBLADO","-75.42582","6.604881","","MUNICIPIO",""
"05","05686","05686004","ANTIOQUIA","SANTA ROSA DE OSOS","SAN ISIDRO","CENTRO POBLADO","-75.334401","6.563603","","MUNICIPIO",""
"05","05686","05686006","ANTIOQUIA","SANTA ROSA DE OSOS","SAN PABLO","CENTRO POBLADO","-75.248432","6.60353","","MUNICIPIO",""
"05","05686","05686008","ANTIOQUIA","SANTA ROSA DE OSOS","RÍO GRANDE","CENTRO POBLADO","-75.397617","6.532553","","MUNICIPIO",""
"05","05690","05690000","ANTIOQUIA","SANTO DOMINGO","SANTO DOMINGO","CABECERA MUNICIPAL","-75.167142","6.475646","","MUNICIPIO",""
"05","05690","05690001","ANTIOQUIA","SANTO DOMINGO","BOTERO","CENTRO POBLADO","-75.233052","6.53968","","MUNICIPIO",""
"05","05690","05690003","ANTIOQUIA","SANTO DOMINGO","PORCECITO","CENTRO POBLADO","-75.205287","6.547472","","MUNICIPIO",""
"05","05690","05690004","ANTIOQUIA","SANTO DOMINGO","SANTIAGO","CENTRO POBLADO","-75.155966","6.542545","","MUNICIPIO",""
"05","05690","05690005","ANTIOQUIA","SANTO DOMINGO","VERSALLES","CENTRO POBLADO","-75.090172","6.537247","","MUNICIPIO",""
"05","05697","05697000","ANTIOQUIA","EL SANTUARIO","EL SANTUARIO","CABECERA MUNICIPAL","-75.265851","6.137058","","MUNICIPIO",""
"05","05736","05736000","ANTIOQUIA","SEGOVIA","SEGOVIA","CABECERA MUNICIPAL","-74.701596","7.079648","","MUNICIPIO",""
"05","05736","05736001","ANTIOQUIA","SEGOVIA","FRAGUAS","CENTRO POBLADO","-74.821099","7.254197","","MUNICIPIO",""
"05","05736","05736002","ANTIOQUIA","SEGOVIA","PUERTO CALAVERA","CENTRO POBLADO","-74.786621","7.160721","","MUNICIPIO",""
"05","05736","05736003","ANTIOQUIA","SEGOVIA","CAMPO ALEGRE","CENTRO POBLADO","-74.70368","7.099833","","MUNICIPIO",""
"05","05736","05736006","ANTIOQUIA","SEGOVIA","EL CHISPERO","CENTRO POBLADO","-74.784274","7.153888","","MUNICIPIO",""
"05","05736","05736008","ANTIOQUIA","SEGOVIA","CARRIZAL","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05756","05756000","ANTIOQUIA","SONSÓN","SONSÓN","CABECERA MUNICIPAL","-75.309596","5.714851","","MUNICIPIO",""
"05","05756","05756001","ANTIOQUIA","SONSÓN","ALTO DE SABANAS","CENTRO POBLADO","-75.385395","5.719227","","MUNICIPIO",""
"05","05756","05756005","ANTIOQUIA","SONSÓN","SAN MIGUEL","CENTRO POBLADO","-74.728572","5.735429","","MUNICIPIO",""
"05","05756","05756030","ANTIOQUIA","SONSÓN","LA DANTA","CENTRO POBLADO","-74.828073","5.837681","","MUNICIPIO",""
"05","05756","05756033","ANTIOQUIA","SONSÓN","JERUSALÉN","CENTRO POBLADO","-74.847325","5.893127","","MUNICIPIO",""
"05","05756","05756034","ANTIOQUIA","SONSÓN","EL ALTO DEL POLLO","CENTRO POBLADO","-74.771066","5.901372","","MUNICIPIO",""
"05","05761","05761000","ANTIOQUIA","SOPETRÁN","SOPETRÁN","CABECERA MUNICIPAL","-75.747378","6.500745","","MUNICIPIO",""
"05","05761","05761001","ANTIOQUIA","SOPETRÁN","CÓRDOBA","CENTRO POBLADO","-75.768999","6.5179","","MUNICIPIO",""
"05","05761","05761003","ANTIOQUIA","SOPETRÁN","HORIZONTES","CENTRO POBLADO","-75.73947","6.598507","","MUNICIPIO",""
"05","05761","05761005","ANTIOQUIA","SOPETRÁN","SAN NICOLÁS","CENTRO POBLADO","-75.821101","6.478123","","MUNICIPIO",""
"05","05761","05761011","ANTIOQUIA","SOPETRÁN","LA MIRANDA","CENTRO POBLADO","-75.754045","6.513901","","MUNICIPIO",""
"05","05761","05761012","ANTIOQUIA","SOPETRÁN","SANTA BÁRBARA","CENTRO POBLADO","-75.730713","6.58136","","MUNICIPIO",""
"05","05789","05789000","ANTIOQUIA","TÁMESIS","TÁMESIS","CABECERA MUNICIPAL","-75.714429","5.664645","","MUNICIPIO",""
"05","05789","05789001","ANTIOQUIA","TÁMESIS","PALERMO","CENTRO POBLADO","-75.695371","5.732801","","MUNICIPIO",""
"05","05789","05789002","ANTIOQUIA","TÁMESIS","SAN PABLO","CENTRO POBLADO","-75.682717","5.603378","","MUNICIPIO",""
"05","05789","05789008","ANTIOQUIA","TÁMESIS","LA MIRLA","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05790","05790000","ANTIOQUIA","TARAZÁ","TARAZÁ","CABECERA MUNICIPAL","-75.401407","7.580127","","MUNICIPIO",""
"05","05790","05790001","ANTIOQUIA","TARAZÁ","BARRO BLANCO","CENTRO POBLADO","-75.263512","7.473661","","MUNICIPIO",""
"05","05790","05790002","ANTIOQUIA","TARAZÁ","EL DOCE","CENTRO POBLADO","-75.307467","7.442873","","MUNICIPIO",""
"05","05790","05790003","ANTIOQUIA","TARAZÁ","PUERTO ANTIOQUIA","CENTRO POBLADO","-75.34116","7.536373","","MUNICIPIO",""
"05","05790","05790004","ANTIOQUIA","TARAZÁ","LA CAUCANA","CENTRO POBLADO","-75.522676","7.64119","","MUNICIPIO",""
"05","05790","05790005","ANTIOQUIA","TARAZÁ","EL GUAIMARO","CENTRO POBLADO","-75.470728","7.570756","","MUNICIPIO",""
"05","05790","05790006","ANTIOQUIA","TARAZÁ","PIEDRAS","CENTRO POBLADO","-75.380345","7.549527","","MUNICIPIO",""
"05","05792","05792000","ANTIOQUIA","TARSO","TARSO","CABECERA MUNICIPAL","-75.823214","5.863296","","MUNICIPIO",""
"05","05792","05792003","ANTIOQUIA","TARSO","TOCA MOCHO","CENTRO POBLADO","-75.831724","5.852544","","MUNICIPIO",""
"05","05792","05792006","ANTIOQUIA","TARSO","EL CEDRÓN","CENTRO POBLADO","-75.832704","5.823595","","MUNICIPIO",""
"05","05809","05809000","ANTIOQUIA","TITIRIBÍ","TITIRIBÍ","CABECERA MUNICIPAL","-75.791549","6.06098","","MUNICIPIO",""
"05","05809","05809001","ANTIOQUIA","TITIRIBÍ","LA MESETA","CENTRO POBLADO","-75.802843","6.027484","","MUNICIPIO",""
"05","05809","05809002","ANTIOQUIA","TITIRIBÍ","ALBANIA","CENTRO POBLADO","-75.754949","6.056354","","MUNICIPIO",""
"05","05809","05809003","ANTIOQUIA","TITIRIBÍ","OTRAMINA","CENTRO POBLADO","-75.807667","6.085162","","MUNICIPIO",""
"05","05809","05809004","ANTIOQUIA","TITIRIBÍ","SITIO VIEJO","CENTRO POBLADO","-75.791055","6.075227","","MUNICIPIO",""
"05","05809","05809014","ANTIOQUIA","TITIRIBÍ","PORVENIR","CENTRO POBLADO","-75.759847","6.045157","","MUNICIPIO",""
"05","05809","05809016","ANTIOQUIA","TITIRIBÍ","PUERTO ESCONDIDO","CENTRO POBLADO","-75.768416","6.015594","","MUNICIPIO",""
"05","05809","05809018","ANTIOQUIA","TITIRIBÍ","VOLCÁN","CENTRO POBLADO","-75.746002","6.058871","","MUNICIPIO",""
"05","05819","05819000","ANTIOQUIA","TOLEDO","TOLEDO","CABECERA MUNICIPAL","-75.691442","7.010154","","MUNICIPIO",""
"05","05819","05819001","ANTIOQUIA","TOLEDO","BUENAVISTA","CENTRO POBLADO","-75.70374","6.938589","","MUNICIPIO",""
"05","05819","05819002","ANTIOQUIA","TOLEDO","EL VALLE","CENTRO POBLADO","-75.674205","7.052063","","MUNICIPIO",""
"05","05819","05819005","ANTIOQUIA","TOLEDO","EL BRUGO","CENTRO POBLADO","-75.736079","7.026441","","MUNICIPIO",""
"05","05837","05837000","ANTIOQUIA","TURBO","TURBO, DISTRITO PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","CABECERA MUNICIPAL","-76.725988","8.093955","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837001","ANTIOQUIA","TURBO","CURRULAO","CENTRO POBLADO","-76.632282","7.99635","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837002","ANTIOQUIA","TURBO","NUEVA COLONIA","CENTRO POBLADO","-76.716405","7.934234","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837003","ANTIOQUIA","TURBO","EL TRES","CENTRO POBLADO","-76.65938","8.064987","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837005","ANTIOQUIA","TURBO","SAN VICENTE DEL CONGO","CENTRO POBLADO","-76.454698","8.23161","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837006","ANTIOQUIA","TURBO","TIE","CENTRO POBLADO","-76.75247","8.235817","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837007","ANTIOQUIA","TURBO","LOMAS AISLADAS","CENTRO POBLADO","-76.962203","7.650686","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837008","ANTIOQUIA","TURBO","RÍO GRANDE","CENTRO POBLADO","-76.624704","7.928729","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837009","ANTIOQUIA","TURBO","BOCAS DEL RÍO ATRATO","CENTRO POBLADO","-76.838221","8.087466","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837010","ANTIOQUIA","TURBO","EL DOS","CENTRO POBLADO","-76.681064","8.127586","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837012","ANTIOQUIA","TURBO","PUEBLO BELLO","CENTRO POBLADO","-76.526303","8.204348","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837013","ANTIOQUIA","TURBO","SAN JOSÉ DE MULATOS","CENTRO POBLADO","-76.485653","8.371133","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837014","ANTIOQUIA","TURBO","PUERTO RICO","CENTRO POBLADO","-76.656578","7.491803","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837018","ANTIOQUIA","TURBO","NUEVO ANTIOQUIA","CENTRO POBLADO","-76.517546","8.036924","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
"05","05837","05837020","ANTIOQUIA","TURBO","ALTO DE MULATOS","CENTRO POBLADO","-76.550459","8.136512","TURBO, DISTRITO ESPECIAL, PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL","MUNICIPIO",""
